epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,lr
1,21,53.966808,0.000149,44.7779,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,22,49.932156,0.000148,45.3798,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,23,45.665264,0.000154,44.7358,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,24,41.045868,0.000172,48.4247,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,25,36.078007,0.000147,41.9118,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,26,30.839668,0.000151,41.6288,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,27,25.156708,0.000136,38.7463,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,28,19.462507,0.000123,40.3888,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,29,15.151998,0.000104,48.9777,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,30,9.171820,0.000145,44.5110,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,31,6.919115,0.000136,42.2641,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,32,8.617360,0.000143,76.1493,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,33,7.403568,0.000151,75.8961,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,34,7.489326,0.000156,58.0126,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,35,6.800375,0.000128,41.2340,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,36,7.806674,0.000146,43.7646,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,37,6.495252,0.000133,45.2140,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,38,6.983473,0.000132,50.7051,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,39,6.510903,0.000127,50.8707,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,40,7.598589,0.000140,48.4382,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,41,6.188020,0.000138,50.4151,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,42,6.535346,0.000136,52.5470,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,43,5.992713,0.000152,59.5395,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,44,6.502034,0.000202,48.3454,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,45,6.038909,0.000192,48.2977,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,46,6.199464,0.000139,60.9167,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,47,6.089177,0.000173,51.2622,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,48,6.379725,0.000182,46.0252,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,49,6.128255,0.000145,57.4150,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,50,5.921412,0.000145,54.0848,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,51,5.607553,0.000160,50.9490,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,52,6.562670,0.000161,74.2778,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,53,7.533413,0.000200,68.2774,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,54,6.952109,0.000133,55.0132,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,55,5.799893,0.000133,52.3696,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,56,6.108828,0.000105,60.5141,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,57,6.298547,0.000129,47.4973,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,58,5.468258,0.000151,42.6855,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,59,7.793826,0.000205,47.9527,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
